x,y,z,alphabet
0.957031232,0.37841796,-0.2866211,B
0.9494629,0.34838868,-0.2993164,B
0.95751952,0.35424804,-0.2956543,B
0.9577637,0.35986328,-0.26733398,B
0.954101568,0.34765624,-0.28198242,B
0.94873048,0.3305664,-0.29638672,B
0.9633789,0.33911132,-0.27319336,B
0.967285168,0.351074216,-0.25683594,B
0.9638672,0.35473632,-0.27978516,B
0.95532224,0.32861328,-0.3010254,B
0.95166016,0.3330078,-0.30419922,B
0.967285168,0.336425784,-0.26757812,B
0.9699707,0.33813476,-0.2475586,B
0.958251968,0.33911132,-0.2758789,B
0.9616699,0.343505868,-0.2956543,B
0.9667969,0.3371582,-0.2644043,B
0.96069336,0.32714844,-0.23583984,B
0.9626465,0.32861328,-0.28930664,B
0.9580078,0.33276368,-0.2919922,B
0.9736328,0.33374024,-0.26000976,B
0.9741211,0.32177734,-0.25976562,B
0.970459,0.31811524,-0.2619629,B
0.9658203,0.30517578,-0.27026368,B
0.9807129,0.2944336,-0.23266602,B
0.9748535,0.29418944,-0.2421875,B
0.9736328,0.29174804,-0.27124024,B
0.9716797,0.28881836,-0.26708984,B
0.97998052,0.30297852,-0.26098632,B
0.98217776,0.29785156,-0.2590332,B
0.97802732,0.27783204,-0.28808594,B
0.970459,0.26953124,-0.28857422,B
0.9782715,0.2956543,-0.27490234,B
0.98291016,0.29956056,-0.27929688,B
0.97680664,0.28857422,-0.28686524,B
0.97216797,0.27783204,-0.32177734,B
1.0029297,0.28393556,-0.39672852,B
0.9812012,0.25195312,-0.28027344,B
0.9968262,0.26831056,-0.192138668,B
0.9909668,0.30615234,-0.24365234,B
0.97509768,0.26782228,-0.2626953,B
0.9733887,0.26171876,-0.221923824,B
0.982666,0.28710938,-0.229492184,B
0.9929199,0.3010254,-0.21801758,B
0.9802246,0.27026368,-0.25830078,B
0.97387692,0.26782228,-0.28393556,B
0.9682617,0.28051758,-0.27661132,B
0.979248064,0.27929688,-0.28149414,B
0.97875976,0.29052734,-0.28930664,B
0.9658203,0.26464844,-0.31201172,B
0.970459,0.27368164,-0.26367188,B
0.9868164,0.29589844,-0.2055664,B
0.9916992,0.32836914,-0.21191406,B
0.9746094,0.31835938,-0.27392578,B
0.9472656,0.28344728,-0.30297852,B
0.97558592,0.31030272,-0.22094726,B
0.9824219,0.3383789,-0.20092774,B
0.98999024,0.34570312,-0.2626953,B
0.9523926,0.34838868,-0.30859376,B
0.9584961,0.36206056,-0.28149414,B
0.96777348,0.37402344,-0.23999024,B
0.9741211,0.353027336,-0.24487304,B
0.95458984,0.33911132,-0.3059082,B
0.9560547,0.337890632,-0.29711914,B
0.9694824,0.343505868,-0.2524414,B
0.9663086,0.3383789,-0.25317384,B
0.9680176,0.3388672,-0.2770996,B
0.9663086,0.33984376,-0.29003906,B
0.95996092,0.32421876,-0.25805664,B
0.9589844,0.33496094,-0.2775879,B
0.9655762,0.34277344,-0.2854004,B
0.957031232,0.33007812,-0.24023438,B
0.96191408,0.33374024,-0.28320312,B
0.9614258,0.34716796,-0.27807616,B
0.9609375,0.32910156,-0.2512207,B
0.9584961,0.33154296,-0.29614258,B
0.96655272,0.33666992,-0.27661132,B
0.9655762,0.31884766,-0.246337884,B
0.9667969,0.33374024,-0.2722168,B
0.9589844,0.33154296,-0.2619629,B
0.965332032,0.32348632,-0.26049804,B
0.9616699,0.3244629,-0.2565918,B
0.9345703,0.32910156,-0.103515624,B
0.95874024,0.337890632,-0.2993164,B
0.95581052,0.32421876,-0.29614258,B
0.9609375,0.3383789,-0.26367188,B
0.967285168,0.343994136,-0.2668457,B
0.95947268,0.32226562,-0.28564452,B
0.9555664,0.32910156,-0.3034668,B
0.9562988,0.34106444,-0.2932129,B
0.97314456,0.337402336,-0.23242188,B
0.961181632,0.34033204,-0.245117184,B
0.9477539,0.31884766,-0.3232422,B
0.95581052,0.33544922,-0.31347656,B
0.97802732,0.361084,-0.246582032,B
0.9733887,0.34472656,-0.238281252,B
0.952148432,0.31054688,-0.30566406,B
0.95581052,0.33032228,-0.29077148,B
0.9729004,0.34033204,-0.246826168,B
0.9707031,0.336914036,-0.23950196,B
0.9616699,0.3232422,-0.31982422,B
0.9682617,0.3293457,-0.25830078,B
0.9604492,0.3408203,-0.29003906,B
0.9602051,0.33862304,-0.28930664,B
0.9694824,0.35375976,-0.245605468,B
0.967041,0.34155272,-0.2487793,B
0.9577637,0.33447266,-0.29492188,B
0.9562988,0.33398438,-0.27490234,B
0.9560547,0.33544922,-0.2705078,B
0.9680176,0.33203124,-0.25634766,B
0.95751952,0.3310547,-0.28588868,B
0.95654296,0.32128906,-0.2722168,B
0.9680176,0.34423828,-0.26220704,B
0.97143552,0.34228516,-0.26538086,B
0.9645996,0.32641602,-0.25610352,B
0.95654296,0.32788086,-0.3095703,B
0.96191408,0.33618164,-0.30151368,B
0.9758301,0.34179688,-0.22143554,B
0.9692383,0.33032228,-0.23413086,B
0.951416,0.31298828,-0.33325196,B
0.96875,0.33081056,-0.26367188,B
0.974365264,0.34594728,-0.25,B
0.9655762,0.32177734,-0.27929688,B
0.9577637,0.3161621,-0.29882812,B
0.9641113,0.3425293,-0.2800293,B
0.9707031,0.34692384,-0.26538086,B
0.97558592,0.33911132,-0.24731446,B
0.95288088,0.30981444,-0.296875,B
0.9562988,0.3425293,-0.3022461,B
0.9675293,0.32104492,-0.2434082,B
0.9663086,0.30664062,-0.25073242,B
0.9667969,0.32739258,-0.27539062,B
0.96655272,0.336914036,-0.25512696,B
0.9680176,0.34521484,-0.25146484,B
0.96899416,0.33935548,-0.25561524,B
0.958251968,0.32421876,-0.27905272,B
0.953125,0.33520508,-0.30322266,B
0.97558592,0.35742188,-0.22851562,B
0.967041,0.32983398,-0.24951172,B
0.9519043,0.31689452,-0.29760742,B
0.96069336,0.32885742,-0.2734375,B
0.9694824,0.33764648,-0.25512696,B
0.96777348,0.3322754,-0.25195312,B
0.96240232,0.31762696,-0.22436524,B
0.9602051,0.32861328,-0.28588868,B
0.954834,0.34570312,-0.30859376,B
0.9650879,0.336425784,-0.24731446,B
0.963134768,0.33129884,-0.27392578,B
0.95996092,0.32177734,-0.26171876,B
0.9641113,0.337402336,-0.2770996,B
0.97216797,0.328125,-0.2512207,B
0.9699707,0.32592772,-0.24169922,B
0.9621582,0.3347168,-0.2915039,B
0.96606448,0.3334961,-0.27661132,B
0.97143552,0.33544922,-0.24926758,B
0.9707031,0.32861328,-0.27148438,B
0.9638672,0.32836914,-0.30322266,B
0.9663086,0.328125,-0.2709961,B
0.9694824,0.33007812,-0.2644043,B
0.97314456,0.3232422,-0.24267578,B
0.965332032,0.32543944,-0.2578125,B
0.9555664,0.31469728,-0.28808594,B
0.9641113,0.32983398,-0.24731446,B
0.970214864,0.33203124,-0.26611328,B
0.9597168,0.32250976,-0.30078124,B
0.9562988,0.3232422,-0.30517578,B
0.9729004,0.3322754,-0.2631836,B
0.9716797,0.3293457,-0.26489258,B
0.95947268,0.31298828,-0.28295898,B
0.9663086,0.33007812,-0.23999024,B
0.9680176,0.3178711,-0.25976562,B
0.9675293,0.32983398,-0.25048828,B
0.9567871,0.31201172,-0.28857422,B
0.9609375,0.32910156,-0.29077148,B
0.9719238,0.3359375,-0.25146484,B
0.967285168,0.32226562,-0.25585938,B
0.9609375,0.31420898,-0.2993164,B
0.9621582,0.31762696,-0.29711914,B
0.9675293,0.33129884,-0.25,B
0.97314456,0.34057616,-0.24804688,B
0.96655272,0.32714844,-0.27490234,B
0.9621582,0.32006836,-0.2915039,B
0.9711914,0.3347168,-0.24316406,B
0.9777832,0.3347168,-0.23413086,B
0.965332032,0.33081056,-0.30029296,B
0.96069336,0.31298828,-0.29003906,B
0.9675293,0.32250976,-0.24438476,B
0.96655272,0.3359375,-0.2668457,B
0.96069336,0.3227539,-0.25756836,B
0.9614258,0.32495116,-0.25805664,B
0.9645996,0.30615234,-0.24145508,B
0.9614258,0.31835938,-0.238769532,B
0.95654296,0.3310547,-0.29589844,B
0.96240232,0.32666016,-0.2944336,B
0.9658203,0.32470704,-0.27075196,B
0.9604492,0.32470704,-0.29467772,B
0.9658203,0.3256836,-0.28588868,B
0.9680176,0.3227539,-0.28125,B
0.96875,0.32714844,-0.2626953,B
0.96875,0.328125,-0.24951172,B
0.96069336,0.3173828,-0.2956543,B
0.9609375,0.32104492,-0.28588868,B
0.96655272,0.32739258,-0.265625,B
0.965332032,0.33447266,-0.2849121,B
0.9645996,0.33129884,-0.2770996,B
0.9580078,0.3173828,-0.3022461,B
0.9614258,0.31958008,-0.28857422,B
0.967285168,0.336914036,-0.23486328,B
0.967285168,0.33618164,-0.2541504,B
0.96240232,0.33154296,-0.2631836,B
0.9628906,0.33813476,-0.2619629,B
0.9621582,0.32983398,-0.27441406,B
0.967285168,0.31518556,-0.2631836,B
0.976318336,0.3425293,-0.2763672,B
0.9667969,0.3112793,-0.30810548,B
0.9724121,0.31640624,-0.2722168,B
0.9753418,0.32836914,-0.2824707,B
0.96069336,0.30786132,-0.31176758,B
0.9621582,0.2980957,-0.29956056,B
0.9758301,0.3203125,-0.2553711,B
0.9772949,0.32543944,-0.23242188,B
0.9621582,0.32421876,-0.29541016,B
0.9650879,0.3251953,-0.26513672,B
0.97509768,0.3330078,-0.22827148,B
0.9719238,0.32128906,-0.24902344,B
0.95996092,0.3125,-0.27685548,B
0.96435544,0.3305664,-0.28100586,B
0.9655762,0.31811524,-0.2861328,B
0.9782715,0.3154297,-0.246093744,B
0.9707031,0.3161621,-0.27197266,B
0.9628906,0.30932616,-0.27172852,B
0.9707031,0.31884766,-0.23583984,B
0.9699707,0.32226562,-0.23291016,B
0.96484376,0.32080078,-0.27954102,B
0.9650879,0.32592772,-0.27319336,B
0.9641113,0.32348632,-0.28051758,B
0.970459,0.32299804,-0.27197266,B
0.9777832,0.3317871,-0.2578125,B
0.9641113,0.31103516,-0.2980957,B
0.967041,0.30981444,-0.27270508,B
0.9758301,0.32617188,-0.22729492,B
0.96875,0.32373048,-0.23583984,B
0.95947268,0.3149414,-0.28759766,B
0.95654296,0.3178711,-0.29882812,B
0.9736328,0.31762696,-0.26489258,B
0.97094728,0.31811524,-0.27319336,B
0.9628906,0.32006836,-0.28686524,B
0.970214864,0.336425784,-0.2824707,B
0.9694824,0.32763672,-0.2746582,B
0.9682617,0.3256836,-0.2841797,B
0.967285168,0.3173828,-0.2734375,B
0.9567871,0.28588868,-0.31079102,B
0.9680176,0.31225586,-0.2783203,B
0.9760742,0.30981444,-0.22167969,B
0.9645996,0.31933594,-0.24902344,B
0.9633789,0.337402336,-0.26245116,B
0.9682617,0.31933594,-0.24267578,B
0.9645996,0.33081056,-0.28759766,B
0.9501953,0.32543944,-0.29101562,B
0.9736328,0.33984376,-0.26342772,B
0.96484376,0.31933594,-0.27685548,B
0.9675293,0.3137207,-0.26635742,B
0.9675293,0.31298828,-0.27270508,B
0.96850584,0.30566406,-0.27563476,B
0.9645996,0.30371094,-0.27416992,B
0.9758301,0.31762696,-0.26391602,B
0.9663086,0.32348632,-0.29663086,B
0.9519043,0.29858398,-0.3076172,B
0.97558592,0.3173828,-0.25048828,B
0.96875,0.32495116,-0.27856444,B
0.96972652,0.32202148,-0.28320312,B
0.97094728,0.31518556,-0.25512696,B
0.97558592,0.3215332,-0.25341796,B
0.97216797,0.31396484,-0.30371094,B
0.961181632,0.3095703,-0.27929688,B
0.97680664,0.32080078,-0.24926758,B
0.9680176,0.30932616,-0.25146484,B
0.9675293,0.30810548,-0.29296876,B
0.96240232,0.30371094,-0.28173828,B
0.9880371,0.3125,-0.22827148,B
0.9746094,0.29785156,-0.24951172,B
0.970214864,0.30786132,-0.28295898,B
0.9711914,0.30737304,-0.2836914,B
0.974365264,0.31176758,-0.27392578,B
0.98291016,0.31054688,-0.23461914,B
0.9736328,0.32495116,-0.26953124,B
0.9748535,0.29467772,-0.27539062,B
1.0183106,0.3203125,-0.1821289,B
0.9926758,0.31860352,-0.20288086,B
0.97558592,0.3137207,-0.27246094,B
0.967041,0.30151368,-0.3017578,B
0.97558592,0.30322266,-0.27685548,B
0.97875976,0.31323242,-0.25976562,B
0.98413084,0.31958008,-0.22460938,B
0.97387692,0.31958008,-0.2668457,B
0.95751952,0.30004884,-0.27685548,B
0.9765625,0.32202148,-0.2434082,B
0.9716797,0.31933594,-0.230468752,B
0.96875,0.3190918,-0.24023438,B
0.9682617,0.3190918,-0.27661132,B
0.9711914,0.31640624,-0.2487793,B
0.9753418,0.32788086,-0.26831056,B
0.96875,0.3005371,-0.2746582,B
0.9711914,0.29541016,-0.27783204,B
0.96899416,0.30688476,-0.2692871,B
0.97387692,0.31762696,-0.28515624,B
0.9794922,0.32543944,-0.2421875,B
0.9580078,0.30273438,-0.2939453,B
0.9758301,0.31274414,-0.22070312,B
0.97509768,0.31201172,-0.245605468,B
0.9716797,0.31958008,-0.26879884,B
0.96875,0.32543944,-0.246337884,B
0.95654296,0.2836914,-0.2956543,B
0.965332032,0.3017578,-0.2631836,B
0.97753908,0.31689452,-0.23291016,B
0.96655272,0.29785156,-0.25,B
0.9797363,0.3137207,-0.21850586,B
0.976318336,0.29638672,-0.24316406,B
0.9770508,0.31079102,-0.230712892,B
0.974365264,0.3095703,-0.25024414,B
0.9682617,0.30004884,-0.2565918,B
0.98291016,0.32226562,-0.25219728,B
0.9758301,0.30810548,-0.27783204,B
0.9782715,0.3215332,-0.25830078,B
0.982666,0.3173828,-0.25463868,B
0.9741211,0.2866211,-0.27319336,B
0.9746094,0.29907228,-0.2775879,B
0.9819336,0.29248048,-0.2565918,B
0.983398464,0.28759766,-0.230468752,B
0.97314456,0.28979492,-0.28100586,B
0.9580078,0.28881836,-0.31225586,B
0.9819336,0.30786132,-0.24169922,B
0.989501936,0.2998047,-0.21264648,B
0.9711914,0.30322266,-0.3017578,B
0.96606448,0.29785156,-0.28393556,B
0.97998052,0.31640624,-0.23999024,B
0.984375,0.32592772,-0.2121582,B
0.9760742,0.30078124,-0.23657226,B
0.9694824,0.28808594,-0.28735352,B
0.9794922,0.28710938,-0.27026368,B
0.9855957,0.29541016,-0.25927734,B
0.9802246,0.28393556,-0.26367188,B
0.9758301,0.27905272,-0.28808594,B
0.97558592,0.2956543,-0.30541992,B
0.9785156,0.3059082,-0.26367188,B
0.98706056,0.29907228,-0.21899414,B
0.97387692,0.3022461,-0.27929688,B
0.97314456,0.3017578,-0.2705078,B
0.97509768,0.30786132,-0.25146484,B
0.97753908,0.32202148,-0.26049804,B
0.97143552,0.29858398,-0.26660156,B
0.9797363,0.30200196,-0.25732422,B
0.970214864,0.28320312,-0.26489258,B
0.97094728,0.28295898,-0.29492188,B
0.98291016,0.30737304,-0.2470703,B
0.97509768,0.29418944,-0.23632812,B
0.9770508,0.30688476,-0.2529297,B
0.9746094,0.30249024,-0.245849616,B
0.9802246,0.30908204,-0.2331543,B
0.9824219,0.30200196,-0.24316406,B
0.9851074,0.3071289,-0.22460938,B
0.96240232,0.28759766,-0.26831056,B
0.9692383,0.2980957,-0.28125,B
0.9782715,0.2878418,-0.23657226,B
0.9680176,0.28955078,-0.31201172,B
0.965332032,0.29858398,-0.2854004,B
0.974365264,0.3034668,-0.27685548,B
0.9638672,0.2939453,-0.246093744,B
0.9746094,0.31347656,-0.22631836,B
0.98413084,0.3100586,-0.22045898,B
0.9873047,0.2993164,-0.2397461,B
1.0957031,0.33813476,-0.26782228,B
0.96875,0.29101562,-0.30639648,B
0.97802732,0.2956543,-0.24853516,B
0.9819336,0.2927246,-0.24316406,B
0.9777832,0.29003906,-0.26489258,B
0.9667969,0.30859376,-0.31933594,B
0.9667969,0.28100586,-0.2824707,B
0.9868164,0.32617188,-0.22924804,B
0.9785156,0.29907228,-0.21875,B
0.97216797,0.29711914,-0.2709961,B
0.96899416,0.3149414,-0.29467772,B
0.9741211,0.30688476,-0.2775879,B
0.97387692,0.30004884,-0.2524414,B
0.9729004,0.30078124,-0.2734375,B
0.9719238,0.30322266,-0.2541504,B
0.9765625,0.30126952,-0.24902344,B
0.97143552,0.28442384,-0.27539062,B
0.97998052,0.3005371,-0.246093744,B
0.97387692,0.29614258,-0.28344728,B
0.9772949,0.3088379,-0.2631836,B
0.9812012,0.30688476,-0.25146484,B
0.9736328,0.30151368,-0.27539062,B
0.9692383,0.2993164,-0.2590332,B
0.9790039,0.3154297,-0.24023438,B
0.97387692,0.3046875,-0.2553711,B
0.97387692,0.2919922,-0.25756836,B
0.979248064,0.30297852,-0.26123048,B
0.97558592,0.30639648,-0.26513672,B
0.97509768,0.30615234,-0.26635742,B
0.9790039,0.30981444,-0.25830078,B
0.9770508,0.3125,-0.26098632,B
0.9814453,0.30444336,-0.22875976,B
0.970214864,0.2944336,-0.26513672,B
0.9724121,0.3154297,-0.27441406,B
0.9812012,0.31054688,-0.230224616,B
0.9812012,0.30029296,-0.22558594,B
0.9777832,0.31030272,-0.237304684,B
0.974365264,0.31152344,-0.26098632,B
0.9770508,0.31713868,-0.2668457,B
0.9782715,0.2927246,-0.245361332,B
0.9746094,0.30541992,-0.2680664,B
0.965332032,0.30126952,-0.28881836,B
0.9746094,0.3227539,-0.2697754,B
0.9699707,0.3095703,-0.2697754,B
0.9760742,0.31469728,-0.25195312,B
0.97143552,0.31274414,-0.24853516,B
0.9680176,0.30664062,-0.2734375,B
0.98217776,0.31201172,-0.23535156,B
0.96655272,0.30981444,-0.26904296,B
0.97094728,0.29882812,-0.25830078,B
0.970214864,0.31054688,-0.2788086,B
0.9748535,0.31201172,-0.26757812,B
0.97509768,0.31030272,-0.25976562,B
0.9802246,0.30200196,-0.24414062,B
0.9782715,0.29614258,-0.245361332,B
0.97509768,0.3112793,-0.27514648,B
0.97680664,0.3076172,-0.23535156,B
0.97314456,0.3059082,-0.26953124,B
0.9782715,0.31274414,-0.25585938,B
0.974365264,0.30541992,-0.2709961,B
0.979248064,0.31225586,-0.25634766,B
0.9814453,0.31811524,-0.23632812,B
0.9724121,0.2993164,-0.24023438,B
0.96655272,0.28710938,-0.26489258,B
0.96875,0.30029296,-0.245117184,B
0.9770508,0.30078124,-0.21264648,B
0.97875976,0.31420898,-0.2512207,B
0.97216797,0.3059082,-0.2685547,B
0.97387692,0.31835938,-0.27661132,B
0.97753908,0.3095703,-0.245361332,B
0.9819336,0.31567384,-0.25219728,B
0.9716797,0.29614258,-0.28979492,B
0.980468736,0.30493164,-0.28442384,B
0.9807129,0.28833008,-0.23950196,B
0.979248064,0.30078124,-0.2470703,B
0.9694824,0.29736328,-0.27294922,B
0.9782715,0.31396484,-0.25854492,B
0.9772949,0.32006836,-0.24414062,B
0.979248064,0.3112793,-0.2536621,B
0.970214864,0.31860352,-0.2644043,B
0.970214864,0.31347656,-0.2578125,B
0.967041,0.30810548,-0.24438476,B
0.967285168,0.3112793,-0.2553711,B
0.96606448,0.30786132,-0.28125,B
0.9663086,0.3100586,-0.28344728,B
0.9733887,0.3076172,-0.234375,B
0.9746094,0.31591796,-0.238769532,B
0.96484376,0.29736328,-0.26635742,B
0.97216797,0.3166504,-0.25219728,B
0.9758301,0.31201172,-0.26391602,B
0.980468736,0.3173828,-0.26904296,B
0.9770508,0.3095703,-0.24926758,B
0.9777832,0.3034668,-0.29370116,B
0.9790039,0.30249024,-0.26513672,B
0.9782715,0.2932129,-0.23217774,B
0.9782715,0.3125,-0.2680664,B
0.97680664,0.2849121,-0.25048828,B
0.97998052,0.32495116,-0.26098632,B
0.976318336,0.31079102,-0.26586914,B
0.9836426,0.32348632,-0.24121094,B
0.9609375,0.28076172,-0.24804688,B
0.9794922,0.3232422,-0.25390624,B
0.97265624,0.3010254,-0.27270508,B
0.97753908,0.3125,-0.23999024,B
0.97387692,0.30273438,-0.2421875,B
0.9692383,0.30249024,-0.2705078,B
0.970214864,0.30322266,-0.27905272,B
0.97143552,0.29663086,-0.25830078,B
0.98657224,0.32885742,-0.20581054,B
0.9848633,0.30932616,-0.22143554,B
0.9753418,0.29882812,-0.24145508,B
0.954834,0.28833008,-0.32543944,B
0.9641113,0.31884766,-0.3017578,B
0.97680664,0.3161621,-0.22167969,B
0.98168948,0.33251952,-0.246337884,B
0.9748535,0.3100586,-0.25170898,B
0.98168948,0.3251953,-0.23510742,B
0.97558592,0.31835938,-0.2529297,B
0.9748535,0.31469728,-0.27172852,B
0.96435544,0.2890625,-0.27954102,B
0.9746094,0.30981444,-0.24829102,B
0.9719238,0.31225586,-0.25878906,B
0.9719238,0.2927246,-0.24023438,B
0.9772949,0.3190918,-0.25170898,B
0.9741211,0.31591796,-0.26733398,B
0.97558592,0.31152344,-0.230468752,B
0.965332032,0.30664062,-0.25683594,B
0.9711914,0.32202148,-0.26123048,B
0.9785156,0.33862304,-0.24926758,B
0.967041,0.3010254,-0.23999024,B
0.970214864,0.3161621,-0.25439452,B
0.97314456,0.31811524,-0.27392578,B
0.9758301,0.32348632,-0.27026368,B
0.97314456,0.2980957,-0.2685547,B
0.9716797,0.28686524,-0.26513672,B
0.974365264,0.31054688,-0.25317384,B
0.9782715,0.31811524,-0.24194336,B
0.976318336,0.3244629,-0.24853516,B
0.9711914,0.3149414,-0.25170898,B
0.96240232,0.29370116,-0.2944336,B
0.9794922,0.31469728,-0.234375,B
0.97680664,0.32592772,-0.24267578,B
0.96777348,0.30932616,-0.25610352,B
0.974365264,0.31518556,-0.25195312,B
0.97558592,0.30126952,-0.24365234,B
0.9667969,0.30566406,-0.26782228,B
0.9675293,0.30493164,-0.25610352,B
0.9836426,0.32421876,-0.265625,B
0.9831543,0.33203124,-0.25927734,B
0.9729004,0.29223632,-0.24291992,B
0.9765625,0.30859376,-0.27075196,B
0.9782715,0.31079102,-0.2590332,B
0.96972652,0.29736328,-0.245605468,B
0.9707031,0.31152344,-0.25317384,B
0.97265624,0.31298828,-0.24902344,B
0.9604492,0.30419922,-0.29833984,B
0.97558592,0.3334961,-0.25805664,B
0.9692383,0.29736328,-0.246093744,B
0.9802246,0.32763672,-0.2397461,B
0.979248064,0.3083496,-0.2368164,B
0.97802732,0.3088379,-0.25463868,B
0.96850584,0.2998047,-0.2919922,B
0.9802246,0.3173828,-0.2475586,B
0.9711914,0.30541992,-0.25732422,B
0.970214864,0.3046875,-0.238525392,B
0.982666,0.31176758,-0.24414062,B
0.97265624,0.31347656,-0.27026368,B
0.9741211,0.31054688,-0.26049804,B
0.9794922,0.3227539,-0.238769532,B
0.9741211,0.3166504,-0.239013668,B
0.97680664,0.31811524,-0.22143554,B
0.97265624,0.32617188,-0.25976562,B
0.9616699,0.29858398,-0.27612304,B
0.9790039,0.3161621,-0.2565918,B
0.9770508,0.30688476,-0.2512207,B
0.96606448,0.30004884,-0.28930664,B
0.97094728,0.32666016,-0.27026368,B
0.976318336,0.31274414,-0.25146484,B
0.9711914,0.32373048,-0.26513672,B
0.9746094,0.32226562,-0.25073242,B
0.96875,0.31347656,-0.25756836,B
0.97094728,0.30419922,-0.26391602,B
0.97094728,0.30664062,-0.27270508,B
0.9711914,0.3059082,-0.24316406,B
0.9729004,0.3034668,-0.25195312,B
0.9638672,0.29785156,-0.24194336,B
0.970214864,0.29785156,-0.2614746,B
0.97094728,0.31201172,-0.25854492,B
0.9807129,0.3239746,-0.2565918,B
0.9758301,0.31054688,-0.2685547,B
0.9831543,0.3046875,-0.27148438,B
0.9831543,0.30810548,-0.2475586,B
0.98657224,0.2915039,-0.21728516,B
0.9814453,0.29370116,-0.24829102,B
0.9760742,0.3046875,-0.25952148,B
0.9777832,0.30639648,-0.2277832,B
0.9733887,0.31225586,-0.24267578,B
0.965332032,0.31860352,-0.28271484,B
0.9741211,0.31982422,-0.2434082,B
0.97387692,0.33251952,-0.23608398,B
0.97509768,0.31347656,-0.2241211,B
0.970214864,0.29785156,-0.26904296,B
0.9807129,0.30932616,-0.23339844,B
0.97802732,0.2939453,-0.245361332,B
0.9785156,0.3178711,-0.26513672,B
0.9729004,0.29907228,-0.24975586,B
0.9729004,0.3059082,-0.2644043,B
0.9667969,0.31860352,-0.27124024,B
0.97265624,0.30810548,-0.222412116,B
0.9802246,0.31689452,-0.2265625,B
0.97509768,0.31469728,-0.22875976,B
0.97875976,0.33813476,-0.246826168,B
0.96435544,0.30126952,-0.26538086,B
0.9736328,0.3076172,-0.2487793,B
0.9760742,0.30126952,-0.238037108,B
0.97265624,0.30200196,-0.25463868,B
0.980468736,0.3083496,-0.25219728,B
0.9802246,0.30566406,-0.23461914,B
0.9807129,0.30615234,-0.2548828,B
0.9794922,0.30981444,-0.2541504,B
0.9814453,0.3112793,-0.23999024,B
0.9794922,0.29785156,-0.26733398,B
0.985351536,0.32006836,-0.23583984,B
0.9765625,0.32641602,-0.25610352,B
0.9719238,0.3137207,-0.24780274,B
0.9772949,0.30664062,-0.24926758,B
0.97143552,0.32885742,-0.25219728,B
0.9675293,0.29638672,-0.25976562,B
0.982666,0.31347656,-0.24780274,B
0.96777348,0.29516602,-0.2685547,B
0.9765625,0.3161621,-0.246337884,B
0.9748535,0.31640624,-0.2529297,B
0.9729004,0.31469728,-0.26098632,B
0.9777832,0.31713868,-0.26367188,B
0.97314456,0.3071289,-0.2541504,B
0.9777832,0.31835938,-0.26171876,B
0.976318336,0.30810548,-0.246337884,B
0.9758301,0.31054688,-0.26513672,B
0.9707031,0.31152344,-0.26635742,B
0.97265624,0.32006836,-0.23364258,B
0.97509768,0.31860352,-0.230957032,B
0.970459,0.3112793,-0.26660156,B
0.965332032,0.3095703,-0.2421875,B
0.97314456,0.3251953,-0.23364258,B
0.9729004,0.31835938,-0.25073242,B
0.96875,0.31884766,-0.246093744,B
0.96972652,0.31469728,-0.246337884,B
0.9655762,0.2993164,-0.2524414,B
0.97387692,0.31762696,-0.2668457,B
0.9802246,0.31347656,-0.25610352,B
0.98168948,0.32177734,-0.24267578,B
0.97387692,0.32788086,-0.25341796,B
0.97680664,0.32128906,-0.2133789,B
0.97558592,0.3203125,-0.245849616,B
0.97265624,0.32495116,-0.24926758,B
0.9824219,0.32373048,-0.214111332,B
0.9736328,0.30273438,-0.23950196,B
0.97094728,0.31884766,-0.2277832,B
0.97387692,0.32592772,-0.21899414,B
0.9616699,0.29516602,-0.26391602,B
0.9667969,0.30322266,-0.23950196,B
0.9736328,0.32006836,-0.2524414,B
0.9770508,0.31567384,-0.23999024,B
0.9748535,0.3100586,-0.24072266,B
0.9760742,0.30151368,-0.25195312,B
0.976318336,0.31152344,-0.231201168,B
0.9782715,0.31713868,-0.2529297,B
0.9777832,0.31762696,-0.245605468,B
0.9772949,0.31689452,-0.2607422,B
0.9758301,0.32080078,-0.237548832,B
0.9797363,0.3088379,-0.2536621,B
0.97680664,0.30615234,-0.2783203,B
0.9758301,0.29833984,-0.24291992,B
0.98168948,0.31152344,-0.24145508,B
0.9753418,0.30932616,-0.238769532,B
0.976318336,0.3034668,-0.229980468,B
0.970214864,0.3173828,-0.24487304,B
0.97558592,0.31274414,-0.22436524,B
0.96899416,0.31567384,-0.25585938,B
0.97265624,0.3293457,-0.26098632,B
0.9765625,0.31176758,-0.2253418,B
0.976318336,0.31640624,-0.24243164,B
0.97753908,0.31201172,-0.24951172,B
0.9719238,0.30932616,-0.25756836,B
0.9758301,0.31713868,-0.245849616,B
0.9782715,0.31591796,-0.23950196,B
0.97680664,0.30810548,-0.2541504,B
0.97387692,0.31079102,-0.27319336,B
0.97802732,0.3088379,-0.25927734,B
0.9765625,0.3071289,-0.2397461,B
0.98217776,0.3166504,-0.26342772,B
0.97875976,0.29907228,-0.25439452,B
0.9782715,0.3005371,-0.24169922,B
0.9760742,0.3166504,-0.24365234,B
0.97998052,0.3034668,-0.23461914,B
0.97558592,0.3149414,-0.25976562,B
0.9729004,0.3100586,-0.25268556,B
0.9760742,0.31713868,-0.2355957,B
